"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2018-02-28,72702,"33597","FL","Tampa","Hernando","Webster",9350,149800,0.014218009478673,0.0504908835904628,0.161240310077519,0.0818128394802351,,"2015-05","2015-Q2",152600,-0.018348623853211,"2015-04"
2018-02-28,61836,"10523","NY","New York","Westchester","Elmsford",9351,373500,0.00945945945945946,0.000535762121618002,-0.0775500123487281,0.0336081834353215,-0.0247544313638083,"2007-02","2007-Q1",514400,-0.273911353032659,"2003-07"
2018-02-28,62264,"11792","NY","New York","Suffolk","Wading River",9352,420100,0.000953061710745771,-0.00237473284255521,0.0555276381909548,0.0284054808531815,-0.0128700905418369,"2006-06","2006-Q2",516400,-0.186483346243222,"2004-07"
2018-02-28,58839,"02648","MA","Cape Cod","Barnstable","Barnstable",9353,349800,-0.000856898029134533,-0.000571428571428571,0.0410714285714286,0.0413874040069635,0.00382421737170846,"2005-04","2005-Q2",375600,-0.0686900958466454,"2004-08"
2018-02-28,74119,"37033","TN","Nashville","Hickman","Centerville",9354,104200,-0.0141911069063387,-0.0595667870036101,-0.0369685767097967,0.0580082022198689,0.0253796321205058,"2017-11","2017-Q4",110800,-0.0595667870036101,"2016-10"
2018-02-28,67400,"22812","VA","Harrisonburg","Rockingham","Bridgewater",9355,216400,-0.0136736554238833,-0.0373665480427046,-0.0479542454905411,0.0207302901206423,-0.00663658219297292,"2008-05","2008-Q2",236200,-0.0838272650296359,"2007-08"
2018-02-28,79156,"48356","MI","Detroit","Oakland","Highland",9356,203900,0.00344488188976378,0.00542406311637081,0.0542916235780765,0.0815176257700399,0.0148810389131335,"2005-12","2005-Q4",204100,-0.000979911807937286,"2005-12"
2018-02-28,60955,"08065","NJ","Philadelphia","Burlington","Palmyra",9357,158000,-0.00315457413249211,-0.0137328339575531,0.0076530612244898,0.0126156548208802,-0.020518849612822,"2006-07","2006-Q3",200700,-0.212755356253114,"2004-08"
2018-02-28,60753,"07676","NJ","New York","Bergen","Washington",9358,495000,0.000404203718674212,-0.0121732189183796,0.00263317804334616,0.0227692255401453,-0.00738770190482185,"2006-08","2006-Q3",571100,-0.133251619681317,"2004-10"
2018-02-28,90025,"73446","OK",,"Marshall","Madill",9359,72600,0.011142061281337,0.011142061281337,0.03125,0.051051600563079,0.0259354355894392,"2014-11","2014-Q4",81600,-0.110294117647059,"2014-07"
2018-02-28,62228,"11752","NY","New York","Suffolk"," Islip",9360,353200,-0.00786516853932584,0.00426499857833381,0.0612980769230769,0.0303881488621154,-0.0085838332671434,"2007-01","2007-Q1",415200,-0.149325626204239,"2004-11"
2018-02-28,71997,"32435","FL","Crestview-Fort Walton Beach-Destin","Walton","Defuniak Springs",9361,119300,-0.00250836120401338,0.00590219224283305,-0.0189144736842105,0.049494508708535,-0.000167490198719755,"2006-12","2006-Q4",145700,-0.181194234728895,"2005-07"
2018-02-28,70636,"29655","SC","Greenville","Anderson","Iva",9362,75200,0.0175913396481732,0.018970189701897,-0.0309278350515464,0.0230551927747669,0.0259577716050152,"2017-08","2017-Q3",79800,-0.0576441102756892,"2016-11"
2018-02-28,82091,"55079","MN","Minneapolis-St Paul","Chisago","Stacy",9363,251600,-0.00158730158730159,0.00278995615783181,0.0405293631100083,0.0909660785014497,0.0181891350610515,"2017-12","2017-Q4",252100,-0.00198333994446648,"2017-12"
2018-02-28,399679,"93723","CA","Fresno","Fresno","Fresno",9364,325600,0.0089866749302758,0.0213299874529486,0.0875083500334001,0.0615817705431594,0.000802052562849376,"2006-07","2006-Q3",404600,-0.195254572417202,"2005-08"
2018-02-28,74139,"37058","TN",,"Stewart","Dover",9365,76700,-0.00130208333333333,-0.0166666666666667,0.0833333333333333,,,"2017-10","2017-Q4",78200,-0.0191815856777494,"2017-06"
2018-02-28,89035,"71342","LA",,"La Salle","Jena",9366,78700,-0.00126903553299492,-0.00505689001264223,0.0115681233933162,0.019374436032505,0.013977728592965,"2006-02","2006-Q1",110200,-0.285843920145191,
2018-02-28,60442,"06787","CT","Torrington","Litchfield","Thomaston",9367,182300,0.000548847420417124,0.00551571980143409,0.00440771349862259,0.00982795614356879,-0.0255286656712865,"2007-11","2007-Q4",240600,-0.242310889443059,"2004-02"
2018-02-28,59928,"05488","VT","Burlington","Franklin"," Swanton",9368,195500,0.00721277691911386,0.0176991150442478,-0.00660569105691057,0.013302547282001,0.0129478535580214,"2006-02","2006-Q1",230900,-0.15331312256388,"2004-05"
2018-02-28,81167,"53040","WI","Milwaukee","Washington"," Kewaskum",9369,216500,0.00370885489105239,0.015954950727358,0.0348948374760994,0.0435989134075447,0.0136770397848001,"2003-03","2003-Q1",226300,-0.0433053468846664,
2018-02-28,60709,"07524","NJ","New York","Passaic","Paterson",9370,211700,0.0241896468311563,0.0713562753036437,0.217366302472685,0.0390486584099401,-0.0452853673119443,"2007-09","2007-Q3",350000,-0.395142857142857,"2004-03"
2018-02-28,90362,"74346","OK",,"Delaware","Jay",9371,99100,0.0164102564102564,0.0164102564102564,0.0333680917622523,0.0215019266491834,0.0362664038792033,"2017-07","2017-Q3",100500,-0.0139303482587065,"2017-06"
2018-02-28,85200,"61856","IL","Champaign-Urbana","Piatt","Monticello",9372,162400,0.00246913580246914,0.0213836477987421,0.0278481012658228,0.0232069764804068,-0.0117092108791189,"2007-05","2007-Q2",186300,-0.128287707997853,"2006-07"
2018-02-28,99111,"97146","OR","Astoria","Clatsop","Warrenton",9373,259000,-0.00461183704842429,-0.019310867095797,-0.0248493975903614,0.060922377558617,0.00140069186389646,"2017-02","2017-Q1",265600,-0.0248493975903614,"2017-01"
2018-02-28,78664,"47553","IN",,"Martin","Loogootee",9374,98300,0.00203873598369011,0.0010183299389002,0.0513368983957219,0.0285351291828466,0.0180478006818383,"2005-07","2005-Q3",100700,-0.0238331678252234,"2004-12"
2018-02-28,95512,"88008","NM","Las Cruces","Dona Ana","Santa Teresa",9375,175100,0.0138969310943833,0.0428826682549136,0.0354819633353046,0.0184550693616621,-0.00968607975658087,"2009-06","2009-Q2",194700,-0.100667693888033,"2007-03"
2018-02-28,58580,"02025","MA","Boston","Norfolk","Cohasset",9376,826900,-0.0016902088615236,-0.00193120096560048,0.0114984709480122,0.0420476668441339,0.0176462539490068,"2017-12","2017-Q4",829900,-0.00361489336064586,"2017-11"
2018-02-28,77078,"44231","OH","Akron","Portage","Garrettsville",9377,160900,0.00436953807740325,-0.00247985120892746,0.0475260416666667,0.0332872461954343,0.0108083473347664,"2007-01","2007-Q1",161900,-0.00617665225447807,"2006-10"
2018-02-28,93408,"80461","CO",,"Lake","Leadville",9378,218200,0.0032183908045977,0.00506678949792722,0.135866736074961,0.0794238501887146,0.0256986379684996,"2018-02","2018-Q1",218200,0,"2018-02"
2018-02-28,93481,"80615","CO","Greeley","Weld","Eaton",9379,313700,0.0106314432989691,0.0401193633952255,0.0949389179755672,0.0997550919421417,0.0498281871855226,"2018-02","2018-Q1",313700,0,"2018-02"
2018-02-28,58599,"02054","MA","Boston","Norfolk","Millis",9380,410000,0.000243961941937058,0.0103499260719566,0.0586108959462949,0.0506849363424464,0.0230026710019706,"2018-02","2018-Q1",410000,0,"2018-02"
2018-02-28,88690,"70584","LA","Opelousas","Saint Landry","Sunset",9381,166800,-0.000599161174355902,0.000599880023995201,0.0158343483556638,0.0337387039561103,0.0285301609749213,"2017-06","2017-Q2",168800,-0.0118483412322275,"2017-03"
2018-02-28,59276,"03894","NH",,"Carroll"," Wolfeboro",9382,326000,0.0130515848353014,0.0355781448538755,0.126079447322971,0.0352137455629855,-0.0055621826764839,"2007-04","2007-Q2",375900,-0.132748071295557,"2005-06"
2018-02-28,73388,"35218","AL","Birmingham","Jefferson","Birmingham",9383,56300,-0.00530035335689046,-0.00353982300884956,0.0107719928186715,0.0240182061918586,,"2010-11","2010-Q4",61000,-0.0770491803278689,
2018-02-28,82301,"55454","MN","Minneapolis-St Paul","Hennepin","Minneapolis",9384,169200,0.00714285714285714,0.00894454382826476,0.0608150470219436,0.0931360459118602,0.00847931904692212,"2006-05","2006-Q2",181700,-0.0687947165657677,"2005-02"
2018-02-28,98199,"95436","CA","Santa Rosa","Sonoma","Forestville",9385,533300,0.0165840640487991,0.0608712950069624,0.149601207156715,0.139325633097516,0.0247820515344879,"2018-02","2018-Q1",533300,0,"2018-02"
2018-02-28,79221,"48455","MI","Detroit","Lapeer","Metamora",9386,272900,0.00146788990825688,0.0232470941132358,0.0681017612524462,0.0987699893522431,0.0281235334181595,"2018-02","2018-Q1",272900,0,"2018-02"
2018-02-28,94357,"83860","ID","Sandpoint","Bonner","Sagle",9387,333600,0.00120048019207683,-0.0130177514792899,-0.0573608363944617,0.0420564392608078,-0.00944254353546159,"2007-09","2007-Q3",380100,-0.122336227308603,
2018-02-28,96021,"90040","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Commerce",9388,440800,0.0022737608003638,0.0128676470588235,0.0825147347740668,0.102022293270886,0.00665756894542358,"2007-05","2007-Q2",467100,-0.0563048597730679,"2006-07"
2018-02-28,68610,"25430","WV","Washington","Jefferson","Kearneysville",9389,203000,0.00894632206759443,0.0304568527918782,0.0341314314824249,0.0478425554460289,0.01221002680426,"2007-02","2007-Q1",212900,-0.0465007045561296,
2018-02-28,67751,"23507","VA","Virginia Beach","Norfolk City","Norfolk",9390,387300,0.0078064012490242,0.00702028081123245,-0.00411416816662381,0.0295617740104501,-0.0024957356220574,"2006-06","2006-Q2",412500,-0.0610909090909091,"2005-09"
2018-02-28,71182,"30535","GA","Cornelia","Habersham","Demorest",9391,133500,0.00754716981132076,0.0152091254752852,0.099670510708402,0.076603811301639,0.00962953464869898,"2018-02","2018-Q1",133500,0,"2018-02"
2018-02-28,71791,"32112","FL","Palatka","Putnam","Crescent City",9392,104100,0.00969932104752667,-0.00951474785918173,0.0166015625,0.0586143907941663,-0.0093039078231365,"2007-02","2007-Q1",129300,-0.194895591647332,"2005-12"
2018-02-28,73272,"35031","AL","Birmingham","Blount","Blountsville",9393,128300,0.00944138473642801,0.0102362204724409,0.0525020508613618,0.0639651589185957,0.0155081123994598,"2018-02","2018-Q1",128300,0,"2018-02"
2018-02-28,99270,"97423","OR","Coos Bay","Coos","Coquille",9394,175600,0.00861573808156232,0.0269005847953216,0.0433749257278669,0.0560357505712379,0.00947315373025859,"2018-02","2018-Q1",175600,0,"2018-02"
2018-02-28,79772,"49460","MI","Grand Rapids","Ottawa","West Olive",9395,270600,0.00669642857142857,0.00594795539033457,0.0615927814829345,0.06243654198908,0.0198559475971465,"2018-02","2018-Q1",270600,0,"2018-02"
2018-02-28,70051,"28586","NC","New Bern","Craven","Vanceboro",9396,93500,-0.00106837606837607,-0.0380658436213992,-0.0468909276248726,-0.0131543649166668,-0.00972618716472473,"2010-03","2010-Q1",111100,-0.158415841584158,"2006-01"
2018-02-28,79723,"49404","MI","Grand Rapids","Ottawa","Coopersville",9397,178700,0.000559910414333707,0.00393258426966292,0.0592768227622999,0.0671848764780154,0.01772933307073,"2017-12","2017-Q4",178800,-0.000559284116331096,"2017-12"
2018-02-28,71490,"31302","GA","Savannah","Effingham","Bloomingdale",9398,162900,0.000614250614250614,0.0213166144200627,0.0991902834008097,0.0442330868629544,0.00459531661852219,"2018-02","2018-Q1",162900,0,"2018-02"
2018-02-28,76837,"43764","OH","Columbus","Perry","New Lexington",9399,81600,0.00865265760197775,0.0264150943396226,0.00740740740740741,0.0616636717417496,0.00185706299922805,"2005-05","2005-Q2",94700,-0.138331573389652,"2005-02"
2018-02-28,75278,"39365","MS",,"Newton","Union",9400,105300,-0.00094876660341556,0.00477099236641221,0.0425742574257426,0.0180296262048261,0.0282459437735489,"2017-09","2017-Q3",106400,-0.0103383458646617,"2017-07"
2018-02-28,80901,"52233","IA","Cedar Rapids","Linn","Hiawatha",9401,125300,0.0024,0.00561797752808989,0.0867302688638335,0.0217854395936767,-0.000477593830569001,"2008-05","2008-Q2",126300,-0.00791765637371338,"2007-11"
2018-02-28,82161,"55308","MN","Minneapolis-St Paul","Sherburne","Becker",9402,240600,0.0050125313283208,0.0173361522198732,0.0460869565217391,0.0786180486798136,0.0163896432842732,"2018-02","2018-Q1",240600,0,"2018-02"
2018-02-28,63339,"13856","NY",,"Delaware"," Walton",9403,92600,0,0.0164654226125137,0.0754936120789779,0.0248620622896611,-0.0259114240969899,"2008-01","2008-Q1",120500,-0.231535269709544,"2005-06"
2018-02-28,63922,"15139","PA","Pittsburgh","Allegheny","Oakmont",9404,192800,-0.0122950819672131,-0.00669757856774858,0.0564383561643836,0.0438052752316205,0.0323712500169988,"2017-12","2017-Q4",195700,-0.0148185998978028,"2017-11"
2018-02-28,80070,"50003","IA","Des Moines","Dallas","Adel",9405,226500,0.00398936170212766,0.0089086859688196,0.091566265060241,0.0545172237093932,,"2018-02","2018-Q1",226500,0,"2018-02"
2018-02-28,74622,"38059","TN","Dyersburg","Dyer","Newbern",9406,75600,-0.0104712041884817,-0.0442477876106195,-0.0332480818414322,0.0220177071887695,0.0077257952426748,"2017-11","2017-Q4",79100,-0.0442477876106195,"2016-10"
2018-02-28,98616,"96094","CA",,"Siskiyou","Weed",9407,200700,0.00299850074962519,0.00702458605117913,0.201796407185629,0.0925942007043152,-0.00192270899386737,"2006-04","2006-Q2",237900,-0.156368221941992,"2005-07"
2018-02-28,76522,"43105","OH","Columbus","Fairfield","Baltimore",9408,202200,0.00898203592814371,0.0125187781672509,0.108552631578947,0.0485860911640421,0.0169600881911036,"2018-02","2018-Q1",202200,0,"2018-02"
2018-02-28,65106,"17554","PA","Lancaster","Lancaster","Mountville",9409,194100,0.00622083981337481,0.00622083981337481,0.0264410364886304,0.0313988841913382,0.00673435814365297,"2018-02","2018-Q1",194100,0,"2018-02"
2018-02-28,78807,"47872","IN",,"Parke","Rockville",9410,102400,0.00195694716242661,-0.00775193798449612,0.0778947368421053,0.0170494438125843,0.00532868091599514,"2005-09","2005-Q3",111000,-0.0774774774774775,"2004-05"
2018-02-28,96275,"91020","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","La Crescenta-Montrose",9411,683900,0.00543957659511908,0.02013723150358,0.0632773631840796,0.0955210817276553,0.0223449022305446,"2018-02","2018-Q1",683900,0,"2018-02"
2018-02-28,59362,"04093","ME","Portland","York","Buxton",9412,227700,-0.00654450261780105,0.0321849501359927,0.0941854877462758,0.0455936368332868,-0.00298084474877391,"2006-07","2006-Q3",247300,-0.0792559644156894,"2004-11"
2018-02-28,61210,"08848","NJ","New York","Hunterdon","Holland",9413,307200,-0.00389105058365759,0.0108588351431392,0.0291457286432161,0.027142522759402,-0.0146073414509618,"2006-06","2006-Q2",395400,-0.223065250379363,"2003-10"
2018-02-28,61236,"08884","NJ","New York","Middlesex","Spotswood",9414,298600,0.00167728950016773,0.00776240296996288,-0.00961857379767828,0.0221643708363126,-0.0103679998610215,"2007-02","2007-Q1",358900,-0.168013374198941,"2004-12"
2018-02-28,88963,"71225","LA","Monroe","Ouachita","Calhoun",9415,183600,0.0149253731343284,0.0154867256637168,-0.024442082890542,0.0576920575714575,0.0166847479320005,"2017-07","2017-Q3",190300,-0.0352075669994745,"2016-11"
2018-02-28,73258,"35005","AL","Birmingham","Jefferson","Adamsville",9416,84600,0.0254545454545455,0.0916129032258065,0.170124481327801,0.0293708281360581,-0.00347860870582206,"2007-03","2007-Q1",90300,-0.0631229235880399,"2005-04"
2018-02-28,79570,"49083","MI","Kalamazoo","Kalamazoo","Richland",9417,234400,0.00817204301075269,0.019573727707699,0.0403905903240124,0.0501813652275198,0.0188872664476822,"2018-02","2018-Q1",234400,0,"2018-02"
2018-02-28,82945,"56573","MN","Fergus Falls","Otter Tail","Perham",9418,205200,-0.00533204071740184,-0.00677637947725073,0.0582774626095926,0.0207215286166738,-0.00552978459577791,"2007-11","2007-Q4",224800,-0.0871886120996441,
2018-02-28,85882,"63040","MO","St. Louis","Saint Louis","Wildwood",9419,302600,0.0103505843071786,0.00866666666666667,-0.0140110785272076,0.031208091968304,0.00615155514649568,"2016-12","2016-Q4",311200,-0.0276349614395887,"2016-06"
2018-02-28,93732,"81224","CO",,"Gunnison","Crested Butte",9420,413400,-0.00934579439252336,-0.0145411203814064,-0.000241837968561064,0.112214599363073,-0.0163522899927281,"2007-06","2007-Q2",488100,-0.153042409342348,"2005-08"
2018-02-28,60271,"06374","CT","Worcester","Windham","Plainfield",9421,168900,0.000592417061611374,0.0150240384615385,0.0703422053231939,0.0287246250246147,-0.016611424737041,"2006-12","2006-Q4",213600,-0.209269662921348,"2004-07"
2018-02-28,62344,"12033","NY","Albany","Rensselaer","Schodack",9422,211400,0.015857760691975,0.0352595494613124,0.0802248339294839,0.0254909097074396,0.00268833210509412,"2018-02","2018-Q1",211400,0,"2018-02"
2018-02-28,85334,"62205","IL","St. Louis","Saint Clair","East Saint Louis",9423,45000,-0.025974025974026,-0.0196078431372549,0.0975609756097561,0.020289978423083,-0.0145434531956407,"2007-12","2007-Q4",53100,-0.152542372881356,"2007-05"
2018-02-28,61016,"08225","NJ","Atlantic City","Atlantic","Northfield",9424,182300,-0.000548245614035088,0.00330214639515685,0.0195749440715884,-0.0102116477013471,-0.0322040866006293,"2006-05","2006-Q2",303600,-0.399538866930171,"2003-06"
2018-02-28,69720,"28107","NC","Charlotte","Cabarrus","Midland",9425,200300,-0.000997506234413965,-0.021494870542257,0.0443169968717414,0.0481899874014176,0.0171369337333689,"2017-11","2017-Q4",204700,-0.021494870542257,"2017-08"
2018-02-28,68619,"25443","WV","Washington","Jefferson","Shepherdstown",9426,276300,0.00692419825072886,0.0225758697261288,-0.00432432432432432,0.0361043714792297,0.012385093205886,"2007-02","2007-Q1",302600,-0.0869134170522141,
2018-02-28,82535,"55976","MN","Rochester","Olmsted","Stewartville",9427,226400,0.0184435447593342,0.0564629024731685,0.166409067490984,0.0737783614506964,0.0253852168278439,"2018-02","2018-Q1",226400,0,"2018-02"
2018-02-28,64475,"16150","PA","Youngstown","Mercer","Sharpsville",9428,91900,-0.0264830508474576,-0.00755939524838013,0.0360766629086809,0.0218150913715991,0.0078355155207297,"2008-10","2008-Q4",97700,-0.0593654042988741,"2008-07"
2018-02-28,87505,"67210","KS","Wichita","Sedgwick","Wichita",9429,143000,0.00350877192982456,0.00280504908835905,0.0430342815463166,0.0447279212548486,0.0170139507011413,"2018-02","2018-Q1",143000,0,"2018-02"
2018-02-28,70440,"29385","SC","Spartanburg","Spartanburg","Wellford",9430,110100,0.000909090909090909,-0.0195903829029386,0.0377002827521206,0.0504051285406684,0.0291548550237957,"2017-11","2017-Q4",112300,-0.0195903829029386,"2017-06"
2018-02-28,79982,"49841","MI","Marquette","Marquette","Gwinn",9431,100400,0.004,0.0172239108409321,-0.0392344497607656,0.00837364213897929,0.0107708706667966,"2009-06","2009-Q2",111100,-0.0963096309630963,"2008-12"
2018-02-28,65862,"19333","PA","Philadelphia","Chester","Easttown",9432,512500,-0.000390091671542813,-0.0100444272744833,-0.00311223497374052,0.0411581471767513,0.0094919159049589,"2017-10","2017-Q4",519300,-0.0130945503562488,"2016-11"
2018-02-28,58419,"01543","MA","Worcester","Worcester","Rutland",9433,298200,0.0115332428765265,0.0265060240963855,0.0574468085106383,0.0532178333734563,0.00831569907197238,"2006-03","2006-Q1",304100,-0.0194015126603091,"2005-10"
2018-02-28,72673,"33548","FL","Tampa","Hillsborough","Lutz",9434,367900,0.00601585999453104,0.00684181718664477,-0.0118184260005372,0.0687865979361757,0.015483900364873,"2006-05","2006-Q2",397900,-0.0753958280975119,"2005-11"
2018-02-28,62351,"12043","NY","Albany","Schoharie","Cobleskill",9435,123500,0.00243506493506494,0.0240464344941957,0.0555555555555556,0.0127837028996409,-0.00184351745021161,"2007-04","2007-Q2",129700,-0.0478026214340786,"2006-12"
2018-02-28,74495,"37820","TN","Morristown","Jefferson","New Market",9436,125400,0.00642054574638844,0.0137429264349232,0.0236734693877551,0.0395357823874631,0.00567561236643965,"2018-02","2018-Q1",125400,0,"2018-02"
2018-02-28,82155,"55302","MN","Minneapolis-St Paul","Wright","Annandale",9437,239200,0.00885702235343737,-0.0103434009102193,-0.00457761131918435,0.0509206050335527,0.00547041609615384,"2017-01","2017-Q1",244500,-0.0216768916155419,"2016-12"
2018-02-28,58396,"01516","MA","Worcester","Worcester","Douglas",9438,322100,0.013530522341095,0.0186590765338393,0.060586104708594,0.0598167643316829,0.0102056044685177,"2006-01","2006-Q1",326400,-0.0131740196078431,"2005-09"
2018-02-28,62470,"12198","NY","Albany","Rensselaer","North Greenbush",9439,186200,0.0147138964577657,0.0258953168044077,0.0627853881278539,0.0252164658042233,0.00434479537031307,"2018-02","2018-Q1",186200,0,"2018-02"
2018-02-28,62332,"12018","NY","Albany","Rensselaer","Averill Park",9440,228500,0.0160071142730102,0.0210008936550491,0.0353420933393747,0.0237466653863703,0.000967933915443808,"2018-02","2018-Q1",228500,0,"2018-02"
2018-02-28,87298,"66749","KS",,"Allen","Iola",9441,69700,0.0014367816091954,-0.0305980528511822,-0.00143266475644699,0.0287159669789281,0.00562193170331682,"2017-08","2017-Q3",72600,-0.0399449035812672,"2017-02"
2018-02-28,59291,"04002","ME","Portland","York","Alfred",9442,227400,-0.0134490238611714,0.0115658362989324,0.13134328358209,0.0407877135102603,0.0125682575104487,"2018-01","2018-Q1",230500,-0.0134490238611714,"2017-12"
2018-02-28,60330,"06471","CT","New Haven","New Haven","North Branford",9443,245100,0.00947281713344316,0.0128099173553719,0.0372407955988151,0.00572746629777909,-0.0136109406993249,"2006-05","2006-Q2",309900,-0.209099709583737,"2004-05"
2018-02-28,94229,"83619","ID","Ontario","Payette","Fruitland",9444,165800,0.0036319612590799,0.0115924344112264,0.0703679793415107,0.0534422549171678,-0.029508235828382,"2008-01","2008-Q1",224400,-0.261140819964349,
2018-02-28,63071,"13340","NY","Utica","Herkimer"," Frankfort",9445,105000,0.000953288846520496,0.0164569215876089,0.0294117647058823,0.0308525564940054,0.0135254577605504,"2017-06","2017-Q2",105800,-0.00756143667296786,"2017-05"
2018-02-28,84191,"59804","MT","Missoula","Missoula","Orchard Homes",9446,332300,-0.00329934013197361,0.0307071960297767,0.0895081967213115,0.0453565818677593,0.0136040345497854,"2018-01","2018-Q1",333400,-0.00329934013197361,"2018-01"
2018-02-28,89025,"71328","LA","Alexandria","Rapides","Deville",9447,164800,-0.000606428138265616,0.0048780487804878,-0.0490478938257357,0.161673145735774,0.088621253759279,"2017-03","2017-Q1",174000,-0.0528735632183908,"2016-12"
2018-02-28,85566,"62557","IL","Taylorville","Christian","Pana",9448,65900,-0.0134730538922156,-0.0308823529411765,0.0154083204930663,0.0429628313649812,0.0189884870312798,"2016-05","2016-Q2",69900,-0.0572246065808298,"2016-03"
2018-02-28,67051,"21797","MD","Baltimore","Howard","Woodbine",9449,522200,0.00211091920936481,0.00230326295585413,0.0213182084881674,0.0213304601439064,-0.00618061638555223,"2006-07","2006-Q3",581000,-0.101204819277108,"2005-03"
2018-02-28,71010,"30288","GA","Atlanta","Dekalb","Conley",9450,102400,0.0374873353596758,0.11304347826087,0.289672544080605,,,"2018-02","2018-Q1",102400,0,"2018-02"
2018-02-28,71199,"30554","GA","Gainesville","Hall","Lula",9451,146300,0.00757575757575758,0.0216480446927374,0.0547945205479452,0.0993733116277273,0.00585765162504948,"2018-02","2018-Q1",146300,0,"2018-02"
2018-02-28,59185,"03755","NH","Claremont","Grafton"," Hanover",9452,474500,-0.00356992860142797,-0.00773734838979506,0.0486187845303867,0.0415559616883312,0.00963830578346836,"2017-11","2017-Q4",478200,-0.00773734838979506,"2017-10"
2018-02-28,72937,"33956","FL","Fort Myers","Lee","Saint James City",9453,354700,0.00339462517680339,0.00967833760318816,-0.019624101713654,0.0670594922722858,0.00456712599025866,"2006-01","2006-Q1",538300,-0.341073750696638,"2004-08"
2018-02-28,97778,"94572","CA","San Francisco","Contra Costa","Rodeo",9454,538900,0.020257478227944,0.0599921321793863,0.140046541146605,0.147296670384206,0.0204824746294046,"2005-12","2005-Q4",551000,-0.0219600725952813,"2005-10"
2018-02-28,65022,"17320","PA","Gettysburg","Adams","Carroll Valley",9455,191700,-0.00104220948410631,-0.00570539419087137,0.0105429625724829,0.0227581524923364,-0.0222201409974995,"2007-04","2007-Q2",248300,-0.227950060410793,"2004-09"
2018-02-28,69410,"27557","NC","Rocky Mount","Nash","Middlesex",9456,127600,0.0118953211736717,0.00710339384372534,0.102852203975799,0.0590026163342203,0.0114226964570223,"2018-02","2018-Q1",127600,0,"2018-02"
2018-02-28,60210,"06234","CT","Worcester","Windham","Brooklyn",9457,216300,0.00278164116828929,0.0121665886757136,0.0364159080019166,0.0272425449425531,-0.00659656493929284,"2006-11","2006-Q4",256100,-0.155408043732917,"2004-12"
2018-02-28,69629,"27954","NC","Kill Devil Hills","Dare","Manteo",9458,251100,0.00239520958083832,-0.0613084112149533,-0.066542750929368,-0.0126477487794899,-0.0232510572963703,"2006-06","2006-Q2",356500,-0.295652173913043,"2003-07"
2018-02-28,98521,"95971","CA",,"Plumas","Quincy",9459,215600,-0.00185185185185185,0.0252020922491679,0.0657439446366782,0.0731173702666383,-0.0231492259069779,"2007-01","2007-Q1",313400,-0.312061263560944,
2018-02-28,86008,"63348","MO","St. Louis","Saint Charles","Wentzville",9460,258100,0.00233009708737864,0.00194099378881988,-0.0685673042223024,0.0358721324568592,0.00379761886886065,"2017-05","2017-Q2",279700,-0.0772255988559171,"2016-08"
2018-02-28,60112,"06052","CT","Hartford","Hartford","New Britain",9461,194700,0.0114285714285714,0.0350877192982456,0.0547128927410618,0.027382887299868,-0.00377260519710976,"2006-05","2006-Q2",218100,-0.107290233837689,"2005-07"
2018-02-28,60662,"07421","NJ","New York","Passaic","West Milford",9462,247200,0.00406173842404549,0.0214876033057851,0.0913907284768212,0.0237741408600565,-0.0154333345313021,"2006-06","2006-Q2",317700,-0.2219074598678,"2004-03"
2018-02-28,64608,"16438","PA","Erie","Erie","Union City",9463,92500,0.00434310532030402,0.0209713024282561,0.034675615212528,0.0344229319288567,0.0156443458436129,"2018-02","2018-Q1",92500,0,"2018-02"
2018-02-28,62156,"11565","NY","New York","Nassau","Malverne",9464,490200,0.00677757239679606,0.015748031496063,0.0423134169678928,0.054645301936701,0.00675163819345692,"2018-02","2018-Q1",490200,0,"2018-02"
2018-02-28,61225,"08869","NJ","New York","Somerset","Raritan",9465,329900,0.00917711838482716,0.0219950433705081,0.0410224045440202,0.0223376733146421,-0.00374119218361857,"2006-03","2006-Q1",370500,-0.109581646423752,"2005-02"
2018-02-28,64059,"15367","PA","Pittsburgh","Washington","Peters",9466,379500,0.00211249009770267,0.00105513057240834,-0.00732409102798849,0.0214452622532413,0.0206319210112915,"2016-12","2016-Q4",389500,-0.0256739409499358,"2015-10"
2018-02-28,84459,"60401","IL","Chicago","Will","Beecher",9467,186800,0.0152173913043478,0.0649942987457241,0.0975323149236193,0.0440237540110899,-0.0015393490995137,"2006-11","2006-Q4",202000,-0.0752475247524752,"2005-12"
2018-02-28,96834,"92359","CA","Riverside","San Bernardino","Mentone",9468,316500,0.00892572521517373,0.0316166883963494,0.094020048392672,0.138040814046343,0.00997297454508472,"2006-06","2006-Q2",368300,-0.140646212326907,"2005-08"
2018-02-28,61211,"08850","NJ","New York","Middlesex","Milltown",9469,311900,0.00483247422680412,0.00289389067524116,-0.0142225031605563,0.0233527609301225,-0.0122742598457379,"2006-05","2006-Q2",392600,-0.205552725420275,"2004-03"
